ID,Poem Content,Label
2584,豫章故郡，洪都新府。星分翼轸，地接衡庐。襟三江而带五湖，控蛮荆而引瓯越。物华天宝，龙光射牛斗之墟；人杰地灵，徐孺下陈蕃之榻。雄州雾列，俊采星驰。台隍枕夷夏之交，宾主尽东南之美。都督阎公之雅望，棨戟遥临；宇文新州之懿范，襜帷暂驻。十旬休假，胜友如云；千里逢迎，高朋满座。腾蛟起凤，孟学士之词宗；紫电青霜，王将军之武库。家君作宰，路出名区；童子何知，躬逢胜饯。时维九月，序属三秋。潦水尽而寒潭清，烟光凝而暮山紫。俨骖騑于上路，访风景于崇阿。临帝子之长洲，得仙人之旧馆。层峦耸翠，上出重霄；飞阁流丹，下临无地。鹤汀凫渚，穷岛屿之萦回；桂殿兰宫，即冈峦之体势。披绣闼，俯雕甍，山原旷其盈视，川泽纡其骇瞩。闾阎扑地，钟鸣鼎食之家；舸舰迷津，青雀黄龙之舳。云销雨霁，彩彻区明。落霞与孤鹜齐飞，秋水共长天一色。渔舟唱晚，响穷彭蠡之滨，雁阵惊寒，声断衡阳之浦。遥襟甫畅，逸兴遄飞。爽籁发而清风生，纤歌凝而白云遏。睢园绿竹，气凌彭泽之樽；邺水朱华，光照临川之笔。四美具，二难并。穷睇眄于中天，极娱游于暇日。天高地迥，觉宇宙之无穷；兴尽悲来，识盈虚之有数。望长安于日下，目吴会于云间。地势极而南溟深，天柱高而北辰远。关山难越，谁悲失路之人；萍水相逢，尽是他乡之客。怀帝阍而不见，奉宣室以何年？嗟乎！时运不齐，命途多舛。冯唐易老，李广难封。屈贾谊于长沙，非无圣主；窜梁鸿于海曲，岂乏明时？所赖君子见机，达人知命。老当益壮，宁移白首之心？穷且益坚，不坠青云之志。酌贪泉而觉爽，处涸辙以犹欢。北海虽赊，扶摇可接；东隅已逝，桑榆非晚。孟尝高洁，空余报国之情；阮籍猖狂，岂效穷途之哭！勃，三尺微命，一介书生。无路请缨，等终军之弱冠；有怀投笔，慕宗悫之长风。舍簪笏于百龄，奉晨昏于万里。非谢家之宝树，接孟氏之芳邻。他日趋庭，叨陪鲤对；今兹捧袂，喜托龙门。杨意不逢，抚凌云而自惜；钟期既遇，奏流水以何惭？呜乎！胜地不常，盛筵难再；兰亭已矣，梓泽丘墟。临别赠言，幸承恩于伟饯；登高作赋，是所望于群公。敢竭鄙怀，恭疏短引；一言均赋，四韵俱成。请洒潘江，各倾陆海云尔：滕王高阁临江渚，佩玉鸣鸾罢歌舞。画栋朝飞南浦云，珠帘暮卷西山雨。闲云潭影日悠悠，物换星移几度秋。阁中帝子今何在？槛外长江空自流。,5
2585,泪湿罗衣脂粉满，四叠阳关，唱到千千遍。人道山长水又断，萧萧微雨闻孤馆。惜别伤离方寸乱，忘了临行，酒盏深和浅。好把音书凭过雁，东莱不似蓬莱远。,1
2586,更沽淇上酒，还泛驿前舟。为惜故人去，复怜嘶马愁。云山行处合，风雨兴中秋。此路无知己，明珠莫暗投。,1
2587,古剑寒黯黯，铸来几千秋。白光纳日月，紫气排斗牛。有客借一观，爱之不敢求。湛然玉匣中，秋水澄不流。至宝有本性，精刚无与俦。可使寸寸折，不能绕指柔。愿快直士心，将断佞臣头。不愿报小怨，夜半刺私仇。劝君慎所用，无作神兵羞。,6
2588,窈窕燕姬年十五，惯曳长裾，不作纤纤步。众里嫣然通一顾，人间颜色如尘土。一树亭亭花乍吐，除却天然，欲赠浑无语。当面吴娘夸善舞，可怜总被腰肢误。,4
2589,四牡騑騑，周道倭迟。岂不怀归？王事靡盬，我心伤悲。四牡騑騑，啴啴骆马。岂不怀归？王事靡盬，不遑启处。翩翩者鵻，载飞载下，集于苞栩。王事靡盬，不遑将父。翩翩者鵻，载飞载止，集于苞杞。王事靡盬，不遑将母。驾彼四骆，载骤骎骎。岂不怀归？是用作歌，将母来谂。,2
2590,榛荆满眼山城路，征鸿不为愁人住。何处是长安，湿云吹雨寒。丝丝心欲碎，应是悲秋泪。泪向客中多，归时又奈何。,2
2591,山远翠眉长。高处凄凉。菊花清瘦杜秋娘。净洗绿杯牵露井，聊荐幽香。乌帽压吴霜。风力偏狂。一年佳节过西厢。秋色雁声愁几许，都在斜阳。,2
2592,香冷金猊，被翻红浪，起来慵自梳头。任宝奁尘满，日上帘钩。生怕离怀别苦，多少事、欲说还休。新来瘦，非干病酒，不是悲秋。休休，这回去也，千万遍《阳关》，也则难留。念武陵人远，烟锁秦楼。惟有楼前流水，应念我、终日凝眸。凝眸处，从今又添，一段新愁。香冷金猊，被翻红浪，起来人未梳头。任宝奁闲掩，日上帘钩。生怕闲愁暗恨，多少事、欲说还休。今年瘦，非干病酒，不是悲秋。明朝，者回去也，千万遍阳关，也即难留。念武陵春晚，云锁重楼。记取楼前绿水，应念我、终日凝眸。凝眸处，从今更数，几段新愁。,1
2593,湿云粘雁影，望征路，愁迷离绪难整。千金买光景，但疏钟催晓，乱鸦啼暝。花悰暗省，许多情，相逢梦境。便行云都不归来，也合寄将音信。孤迥，盟鸾心在，跨鹤程高，后期无准。情丝待剪，翻惹得旧时恨。怕天教何处，参差双燕，还染残朱剩粉。对菱花与说相思，看谁瘦损？,2
2594,柳花深巷午鸡声，桑叶尖新绿未成。坐睡觉来无一事，满窗晴日看蚕生。土膏欲动雨频催，万草千花一饷开；舍后荒畦犹绿秀，邻家鞭笋过墙来。高田二麦接山青，傍水低田绿未耕；桃奇满村春似锦，踏歌椎鼓过清明。老盆初熟杜茅柴，携向田头祭社来。巫媪莫嫌滋味薄，旗亭官酒更多灰。社下烧钱鼓似雷，日斜扶得醉翁回。青枝满地花狼藉，知是儿孙斗草来。骑吹东来里巷喧，行春车马闹如烟。系牛莫系门前路，移系门西系碡边。寒食花枝插满头，蒨裙青袂几扁舟。一年一度游山寺，不上灵岩即虎丘。郭里人家拜扫回，新开醪酒荐青梅。日长路好城门近，借我茅亭暖一杯。步屧寻春有好怀，雨余蹄道水如杯。随人黄犬搀前去，走到溪边忽自回。种园得果廑赏劳，不奈儿童鸟雀搔。已插棘针樊笋径，更铺渔纲盖樱桃。吉日初开种稻包，南山雷动雨连宵。今年不欠秧田水，新涨看看拍小桥。桑下春蔬绿满畦，菘心青嫩芥苔肥。溪头洗择店头卖，日暮裹盐沽酒归。,4
2595,大车槛槛，毳衣如菼。岂不尔思？畏子不敢。大车啍啍，毳衣如璊。岂不尔思？畏子不奔。榖则异室，死则同穴。谓予不信，有如皎日。,0
2596,话杀浑闲说。不成教、齐民也解，为伊为葛。樽酒相逢成二老，却忆去年风雪。新著了、几茎华发。百世寻人犹接踵，叹只今两地三人月。写旧恨，向谁瑟。男儿何用伤离别。况古来、几番际会，风从云合。千里情亲长晤对，妙体本心次骨。卧百尺、高楼斗绝。天下适安耕且老，看买犁卖剑平家铁。壮士泪，肺肝裂。,1
2597,玉京曾忆昔繁华。万里帝王家。琼林玉殿，朝喧弦管，暮列笙琶。花城人去今萧索，春梦绕胡沙。家山何处，忍听羌笛，吹彻梅花。,5
2598,吾与二三子，平生结交深。俱怀鸿鹄志，昔有鶺鴒心。逸气假毫翰，清风在竹林。达是酒中趣，琴上偶然音。,6
2599,躞蹀青骊马，往战城南畿。五历鱼丽阵，三入九重围。名慑武安将，血污秦王衣。为君意气重，无功终不归。,3
2600,一丘常欲卧，三径苦无资。北土非吾愿，东林怀我师。黄金燃桂尽，壮志逐年衰。日夕凉风至，闻蝉但益悲。,4
2601,幡幡瓠叶，采之亨之。君子有酒，酌言尝之。有兔斯首，炮之燔之。君子有酒，酌言献之。有兔斯首，燔之炙之。君子有酒，酌言酢之。有兔斯首，燔之炮之。君子有酒，酌言酬之。,6
2602,芳晨丽日桃花浦，珠帘翠帐凤凰楼。蔡女菱歌移锦缆，燕姬春望上琼钩。新妆漏影浮轻扇，冶袖飘香入浅流。未减行雨荆台下，自比凌波洛浦游。,6
2603,古壁仙人画，丹青尚有文。独舞纷如雪，孤飞暧似云。自矜彩色重，宁忆故池群。江海联翩翼，长鸣谁复闻。,6
2604,湘江斑竹枝，锦翅鹧鸪飞。处处湘云合，郎从何处归？,5
2605,杨柳回塘，鸳鸯别浦。绿萍涨断莲舟路。断无蜂蝶慕幽香，红衣脱尽芳心苦。返照迎潮，行云带雨。依依似与骚人语。当年不肯嫁春风，无端却被秋风误。,6
2606,河桥送人处，凉夜何其。斜月远堕余辉。铜盘烛泪已流尽，霏霏凉露沾衣。相将散离会，探风前津鼓，树杪参旗。华骢会意，纵扬鞭、亦自行迟。迢递路回清野，人语渐无闻，空带愁归。何意重红满地，遗钿不见，斜迳都迷。兔葵燕麦，向残阳、欲与人齐。但徘徊班草，欷歔酹酒，极望天西。,1
2607,寸寸微云，丝丝残照，有无明灭难消。正断魂魂断，闪闪摇摇。望望山山水水，人去去，隐隐迢迢。从今后，酸酸楚楚，只似今宵。青遥。问天不应，看小小双卿，袅袅无聊。更见谁谁见，谁痛花娇？谁望欢欢喜喜，偷素粉，写写描描？谁还管，生生世世，夜夜朝朝。,1
2608,寂寞枯枰响泬寥，秦淮秋老咽寒潮。白头灯影凉宵里，一局残棋见六朝。,2
2609,昨夜佳期初共。鬓云低、翠翘金凤。尊前和笑不成歌，意偷转、眼波微送。草草不容成楚梦。渐寒深、翠帘霜重。相看送到断肠时，月西斜、画楼钟动。,1
2610,几行归塞尽，念尔独何之。暮雨相呼失，寒塘欲下迟。渚云低暗度，关月冷相随。未必逢矰缴，孤飞自可疑。,2
2611,早晚辞沙漠，南来处处飞。关山多雨雪，风水损毛衣。碧海魂应断，红楼信自稀。不知矰缴外，留得几行归。,6
2612,梅花韵似才人面。为伊写在春风扇。人面似花妍。花应不解言。在手微风动。勾引相思梦。莫用插酴醿。酴醿羞见伊。,6
2613,锁离愁，连绵无际，来时陌上初熏。绣帏人念远，暗垂珠泪，泣送征轮。长亭长在眼，更重重、远水孤云。但望极楼高，尽日目断王孙。消魂。池塘别后，曾行处、绿妒轻裙。恁时携素手，乱花飞絮里，缓步香茵。朱颜空自改，向年年、芳意长新。遍绿野，嬉游醉眠，莫负青春。,1
2614,四大从来都遍满，此间风水何疑。故应为我发新诗。幽花香涧谷，寒藻舞沦漪。借与玉川生两腋，天仙未必相思。还凭流水送人归。层巅余落日，草露已沾衣。,4
2615,骏马骄行踏落花，垂鞭直拂五云车。美人一笑褰珠箔，遥指红楼是妾家。,0
2616,老来情味减，对别酒，怯流年。况屈指中秋，十分好月，不照人圆。无情水都不管；共西风、只管送归船。秋晚莼鲈江上，夜深儿女灯前。征衫，便好去朝天，玉殿正思贤。想夜半承明，留教视草，却遣筹边。长安故人问我，道愁肠殢酒只依然。目断秋霄落雁，醉来时响空弦。,1
2617,寒水依痕，春意渐回，沙际烟阔。溪梅晴照生香，冷蕊数枝争发。天涯旧恨，试看几许消魂，长亭门外山重叠。不尽眼中青，是愁来时节。情切。画楼深闭，想见东风，暗销肌雪。辜负枕前云雨，尊前花月。心期切处，更有多少凄凉，殷勤留与归时说。到得却相逢，恰经年离别。,2
2618,晋家南渡日，此地旧长安。地即帝王宅，山为龙虎盘。金陵空壮观，天堑净波澜。醉客回桡去，吴歌且自欢。地拥金陵势，城回江水流。当时百万户，夹道起朱楼。亡国生春草，王宫没古丘。空余后湖月，波上对瀛州。六代兴亡国，三杯为尔歌。苑方秦地少，山似洛阳多。古殿吴花草，深宫晋绮罗。并随人事灭，东逝与沧波。,5
2619,桃源一向绝风尘，柳市南头访隐沦。到门不敢题凡鸟，看竹何须问主人。城上青山如屋里，东家流水入西邻。闭户著书多岁月，种松皆老作龙鳞。,4
2620,万丈红泉落，迢迢半紫氛。奔流下杂树，洒落出重云。日照虹霓似，天清风雨闻。灵山多秀色，空水共氤氲。,4
2621,金雀钗，红粉面，花里暂时相见。知我意，感君怜，此情须问天。香作穗，蜡成泪，还似两人心意。山枕腻，锦衾寒，觉来更漏残。,0
2622,兰陵美酒郁金香，玉碗盛来琥珀光。但使主人能醉客，不知何处是他乡。,1
2623,蕊黄无限当山额，宿妆隐笑纱窗隔。相见牡丹时，暂来还别离。翠钗金作股，钗上蝶双舞。心事竟谁知？月明花满枝。,1
2625,昔人已乘黄鹤去，此地空余黄鹤楼。黄鹤一去不复返，白云千载空悠悠。晴川历历汉阳树，芳草萋萋鹦鹉洲。日暮乡关何处是？烟波江上使人愁。,2
2627,渡远荆门外，来从楚国游。山随平野尽，江入大荒流。月下飞天镜，云生结海楼。仍怜故乡水，万里送行舟。,2
2629,戍鼓断人行，边秋一雁声。(边秋 一作:秋边)露从今夜白，月是故乡明。有弟皆分散，无家问死生。寄书长不达，况乃未休兵。,2
2631,黄河远上白云间，一片孤城万仞山。羌笛何须怨杨柳，春风不度玉门关。,2
2632,谁家玉笛暗飞声，散入春风满洛城。 此夜曲中闻折柳，何人不起故园情。,2
2634,迟日江山丽，春风花草香。泥融飞燕子，沙暖睡鸳鸯。,2
2635,故园东望路漫漫，双袖龙钟泪不干。 马上相逢无纸笔，凭君传语报平安。,2
2639,中庭地白树栖鸦，冷露无声湿桂花。今夜月明人尽望，不知秋思落谁家。,2
2640,群山万壑赴荆门，生长明妃尚有村。一去紫台连朔漠，独留青冢向黄昏。画图省识春风面，环珮空归夜月魂。(夜月 一作：月夜)千载琵琶作胡语，分明怨恨曲中论。,2
2641,君自故乡来，应知故乡事。来日绮窗前，寒梅著花未？,2
2643,长江悲已滞，万里念将归。况属高风晚，山山黄叶飞。,2
2646,旅馆寒灯独不眠，客心何事转凄然。故乡今夜思千里，霜鬓明朝又一年。(霜鬓 一作：愁鬓),2
2647,自河南经乱，关内阻饥，兄弟离散，各在一处。因望月有感，聊书所怀，寄上浮梁大兄、於潜七兄、乌江十五兄，兼示符离及下邽弟妹。,2
2648,岁暮阴阳催短景，天涯霜雪霁寒宵。五更鼓角声悲壮，三峡星河影动摇。野哭千家闻战伐，夷歌数处起渔樵。(千家 一作：几家)卧龙跃马终黄土，人事音书漫寂寥。(音书 一作：依依),2
2650,一为迁客去长沙，西望长安不见家。 黄鹤楼中吹玉笛，江城五月落梅花。,2
2651,木落雁南度，北风江上寒。我家襄水曲，遥隔楚云端。乡泪客中尽，孤帆天际看。(孤帆 一作：归帆)迷津欲有问，平海夕漫漫。,2
2653,独有宦游人，偏惊物候新。云霞出海曙，梅柳渡江春。淑气催黄鸟，晴光转绿蘋。忽闻歌古调，归思欲沾巾。(巾 一作：襟),2
2654,昔年八月十五夜，曲江池畔杏园边。今年八月十五夜，湓浦沙头水馆前。西北望乡何处是，东南见月几回圆。昨风一吹无人会，今夜清光似往年。(昨风一吹 一作：临风一叹),2
2655,乌啼鹊噪昏乔木，清明寒食谁家哭。风吹旷野纸钱飞，古墓垒垒春草绿。棠梨花映白杨树，尽是死生别离处。(别离 一作：离别)冥冥重泉哭不闻，萧萧暮雨人归去。,2
2657,九月九日望乡台，他席他乡送客杯。 人情已厌南中苦，鸿雁那从北地来。,2
2659,远书归梦两悠悠，只有空床敌素秋。 阶下青苔与红树，雨中寥落月中愁。,2
2660,秦中花鸟已应阑，塞外风沙犹自寒。夜听胡笳折杨柳，教人意气忆长安。,2
